,,Net Mean,Median,Max,Min,STD,Variance,Range,Skweness,Kurtosis
,S30,0.010835942,0.118775218,10.25155415,-9.995756488,3.471942422,12.05438418,20.24731064,-0.093267051,2.835151745
,S31,0.007996549,-0.165248075,15.94229543,-13.61898694,4.5300151,20.5210368,29.56128237,0.114731157,3.066219168
,S32,-0.024370679,0.030236677,13.99639978,-13.13443038,4.253163724,18.08940167,27.13083016,-0.038517697,3.026539919
,S33,-229.590586,-225.3942775,-170.1443796,-421.3626654,34.49685366,1190.032913,251.2182858,-0.364929667,7.559272375
,S34,42.7340519,34.4789402,435.1344499,-15.86471678,50.86744171,2587.496626,450.9991667,0.486860244,34.08159729
,S35,35.06905412,33.12477603,77.82781843,-0.859536172,16.38707976,268.536383,78.68735461,0.355941044,2.711614248
,S36,-1.964161952,3.145827521,99.53627442,-61.61967781,27.1054137,734.7034519,161.1559522,-0.565568509,2.836469199
,S37,1958.967835,3634.545331,5459.108916,-3410.020961,2965.472672,8794028.171,8869.129876,-1.695086431,1.693242483
,S38,472.5471954,414.0918455,2204.338538,-1375.342348,686.8940173,471823.391,3579.680886,0.255302922,2.440955127
,S39,-4207.155919,-1691.954009,9813.486349,-24071.7408,9206.988373,84768634.91,33885.22715,-0.819551999,2.299655514
,S40,-0.051773642,-0.051608714,-0.049608739,-0.058608624,0.001872813,3.51E-06,0.008999885,-0.264193598,5.884304759
Batch7,S1,-0.02891753,0.021439345,12.51246126,-18.26233823,3.612465112,13.04990418,30.77479949,-0.041819262,3.709607133
,S2,-0.015537469,-0.030485168,15.07026013,-19.78461001,3.836810158,14.72111219,34.85487015,0.011687598,3.932809798
,S3,-0.005065386,0.047665795,17.23921485,-20.35330577,3.937204022,15.50157551,37.59252061,-0.040179158,4.228634927
,S4,-0.057997338,0.052438408,15.47976751,-19.65667982,3.896971059,15.18638343,35.13644733,-0.085016602,4.20305599
,S5,-0.038102879,-0.037623789,10.54199592,-10.12154194,2.962078689,8.773910157,20.66353786,-0.000485223,3.195453228
,S6,0.00711482,-0.007636928,10.49437603,-10.17652356,2.730506609,7.455666344,20.67089959,0.016207705,3.303078813
,S7,-0.002077116,0.021424748,11.58602453,-11.42851541,3.128894278,9.789979404,23.01453994,-0.022533709,3.152981237
,S8,-0.075256185,0.033083289,14.53264369,-16.70492219,4.599967072,21.15969706,31.23756588,-0.070656685,3.018040205
,S9,-0.016612671,0.002961619,12.50558755,-11.63299683,3.620920515,13.11106538,24.13858438,-0.016217664,3.232395804
,S10,0.039265851,-0.05320939,10.57114227,-9.450335239,2.756679818,7.599283618,20.02147751,0.10063763,3.329726194
,S11,0.018519331,-0.040313657,16.95716598,-20.04279685,4.381717165,19.19944531,36.99996283,0.040280775,3.65601652
,S12,-0.020503527,-0.134281472,14.61956292,-16.09197674,4.774142586,22.79243744,30.71153966,0.071496363,3.169042409
,S13,0.01541964,0.053123584,19.18084982,-19.47643713,4.469829756,19.97937805,38.65728694,-0.025305624,4.151379534
,S14,0.02317271,-0.019940057,16.67942141,-17.40118855,4.25959243,18.14412767,34.08060996,0.030364008,3.768223924
,S15,-0.009047794,-0.072198817,15.28685201,-11.93158907,3.687596865,13.59837064,27.21844108,0.051375754,3.879880671
,S16,0.027449113,0.039739643,10.45275915,-11.3862685,3.027006334,9.162767343,21.83902765,-0.012180876,3.42337892
,S17,-0.01885223,0.050521134,13.77541891,-13.40997099,3.884865548,15.09218032,27.1853899,-0.05357202,3.224020399
,S18,-0.020179544,-0.051559936,11.1360435,-12.42552575,3.778993249,14.28078998,23.56156924,0.024911708,3.122991328
,S19,-0.014295358,0.071224139,11.17158479,-12.58443398,3.641171915,13.25813291,23.75601877,-0.070460417,3.019047679
,S20,-0.010421246,-0.109503272,12.50792614,-12.96810024,4.066379711,16.53544395,25.47602637,0.073098456,2.992871796
,S21,0.006260629,0.00983912,13.99289606,-16.82180704,4.05994868,16.48318328,30.8147031,-0.002644239,3.187089289
,S22,0.006976346,0.016796875,11.38260709,-11.7724011,3.269019806,10.68649049,23.1550082,-0.009012361,3.201376133
,S23,-0.000889211,-0.040518693,10.8072641,-13.67420021,3.282355097,10.77385499,24.48146431,0.036220471,3.081042004
,S24,0.009723918,0.01055566,9.513154216,-7.528373812,2.554651144,6.526242469,17.04152803,-0.000976738,3.15683594
,S25,0.021547235,0.157985582,9.46321656,-13.20347537,2.993854572,8.963165197,22.66669193,-0.136718411,3.487874888
,S26,0.021909007,0.117479164,13.06534784,-15.53492452,4.115399482,16.9365129,28.60027236,-0.069667713,3.168832745
,S27,0.042879379,-0.042481532,9.337544056,-9.117574273,2.906976657,8.450513286,18.45511833,0.088092463,2.991345729
,S28,0.030931252,0.014191122,8.031631665,-7.729138931,2.493001385,6.215055905,15.7607706,0.020144549,3.052561952
,S29,0.025180155,-0.00433296,13.70095983,-16.68124835,4.161837085,17.32088792,30.38220819,0.021274101,3.566503767
,S30,0.01946689,-0.029843645,12.18969395,-8.949638315,3.215280314,10.3380275,21.13933226,0.04600893,3.100508347
,S31,0.018012382,-0.136927181,15.98369753,-14.72694411,3.963457462,15.70899505,30.71064165,0.117276063,3.561555237
,S32,-7.32E-05,-0.153358371,14.78757851,-10.78994257,3.704358027,13.72226839,25.57752108,0.12413908,3.637030743
,S33,-158.2218214,-153.70691,-110.2382403,-276.9566823,27.44094217,753.0053073,166.7184419,-0.49359581,8.445629667
,S34,-14.83875839,-25.11469969,59.60389377,-67.14587203,33.6615321,1133.098743,126.7497658,0.915817611,1.742309642
,S35,71.08689122,75.60907253,106.5465154,26.35916353,17.68544562,312.7749868,80.18735183,-0.767102183,1.972094265
,S36,17.67412099,18.4739242,109.6925056,-55.96343826,30.83877491,951.0300377,165.6559439,-0.077804959,2.935246653
,S37,-221.1550616,-396.8201078,1718.80504,-1443.606522,869.3111018,755701.7917,3162.411562,0.606221567,3.102084525
,S38,994.1725066,1150.809234,2810.368668,-1539.842044,937.2635812,878463.0206,4350.210712,-0.501363963,2.927308305
,S39,-8829.736653,-8972.849203,4321.382326,-21352.54385,7522.277331,56584656.25,25673.92618,0.057075488,1.646523452
,S40,-0.071217837,-0.07060847,-0.052608701,-0.097608124,0.011923731,0.000142175,0.044999423,-0.153316235,2.155867862
Batch1,S1,-0.079969705,0.045504735,17.18036943,-21.78559758,5.058742386,25.59087452,38.96596702,-0.074410454,3.642938201
,S2,-0.029183918,-0.033514563,15.33873903,-22.13562138,5.273198022,27.80661737,37.47436041,0.002463767,3.76800394
,S3,-0.01235309,0.097528503,17.02129437,-17.7947781,5.265737961,27.72799627,34.81607246,-0.06260182,3.582238039
,S4,-0.104702893,-0.022487708,25.93572735,-20.07025938,6.085641788,37.03503597,46.00598672,-0.040529095,3.66754506
,S5,-0.078764139,-0.118080715,15.3421247,-13.94459919,4.059465425,16.47925954,29.28672389,0.029055483,3.682293316
,S6,-0.022673183,-0.05334144,15.44503958,-15.23917028,4.065008391,16.52429322,30.68420986,0.022633353,3.471199615
,S7,-0.022737128,0.141793516,13.509165,-12.98614673,4.25567086,18.11073447,26.49531172,-0.115984517,3.186096358
,S8,-0.039920872,0.158992739,19.87021321,-20.29245025,6.096703062,37.16978822,40.16266346,-0.097879268,3.653641654
,S9,-0.010907939,-0.108359415,16.96603865,-15.6509194,4.475891915,20.03360844,32.61695805,0.06531758,3.608067982
,S10,0.029244507,0.010842173,12.39881012,-12.0611429,3.700366829,13.69271467,24.45995302,0.014919332,3.557453182
,S11,0.01066704,-0.087176146,19.27867747,-17.96364245,5.404171528,29.2050699,37.24231992,0.054315367,3.629173979
,S12,0.01096503,0.242561192,18.29099642,-25.09786044,5.781571753,33.42657193,43.38885686,-0.120172942,3.955033867
,S13,0.114410897,-0.094455735,20.6620335,-19.96520326,5.784541496,33.46092032,40.62723676,0.108323174,3.697663724
,S14,0.125154595,-0.039169927,20.06306749,-20.06978535,5.401931673,29.1808658,40.13285284,0.091258756,3.633354477
,S15,0.121494735,0.101899511,20.51385293,-19.03856907,5.260046507,27.66808926,39.552422,0.011175884,3.711149513
,S16,0.08871418,0.016787794,16.91949799,-16.29147363,4.140205561,17.14130209,33.21097162,0.052117982,4.193737104
,S17,-0.068099813,-0.159502258,22.9607658,-33.1431851,5.512840403,30.39140931,56.10395089,0.049739756,6.011045419
,S18,-0.082261539,-0.134576431,28.0615134,-23.96114158,5.465302421,29.86953055,52.02265497,0.028716558,5.280690758
,S19,0.007235413,-0.26978817,31.49439735,-19.73521364,6.276891904,39.39937197,51.22961099,0.132401635,4.693457121
,S20,-0.037325969,-0.067230032,30.0747036,-19.59210289,5.785133036,33.46776425,49.66680649,0.015507369,4.938782042
,S21,-0.126000824,-0.02114021,18.77885789,-19.32478388,5.058422335,25.58763652,38.10364176,-0.062189714,4.08550205
,S22,-0.093858991,-0.008458102,16.3207309,-14.95476979,3.946002431,15.57093519,31.27550069,-0.064927143,3.716547994
,S23,0.003217447,-0.050627471,26.49835723,-16.12928916,5.230009176,27.35299598,42.62764639,0.030886132,4.469480501
,S24,0.009824626,0.056359966,17.28499105,-11.48901426,3.347309261,11.20447929,28.77400532,-0.041706938,3.902028996
,S25,-0.028768087,0.104148181,11.16412673,-12.76957631,3.755702751,14.10530316,23.93370303,-0.106171556,3.227033981
,S26,-0.084679873,-0.113028829,22.88131356,-17.69725826,5.145791386,26.47916899,40.57857182,0.016527461,4.00343678
,S27,0.000243742,-0.017792196,13.24631969,-13.10090911,3.915711596,15.33279731,26.3472288,0.013818131,3.465450947
,S28,0.051914258,0.137974684,14.14648144,-15.24248599,3.364318514,11.31863906,29.38896743,-0.076741033,4.288937512
,S29,0.052681138,0.066207859,19.93162347,-21.89898907,5.48781185,30.1160789,41.83061254,-0.007394598,3.751228574
,S30,0.046924323,0.099015416,16.99068961,-17.16006741,4.686376619,21.96212581,34.15075703,-0.033346291,3.795328605
,S31,0.114440946,0.136337669,24.00400916,-21.6567182,5.862564519,34.36966274,45.66072736,-0.011205023,4.052310663
,S32,0.135075085,0.225904784,22.88574144,-22.14845301,5.734912992,32.88922702,45.03419444,-0.047514077,3.845742616
,S33,23.40042877,22.54894922,101.8300527,-72.73212472,32.55225147,1059.649076,174.5621775,0.07847195,3.064791347
,S34,10.42717257,9.790997534,57.7596589,-37.27141551,17.50927867,306.5748394,95.03107441,0.109000785,2.729742516
,S35,-16.83446868,-19.09981822,29.77509147,-58.50599541,17.33560239,300.5231101,88.28108688,0.39202841,3.45162945
,S36,-31.69161896,-35.84921761,64.94747114,-112.3959512,30.51481597,931.1539939,177.3434223,0.408745574,2.614212598
,S37,214.933909,962.2263519,2232.874914,-2980.1979,1496.656056,2239979.351,5213.072814,-1.497924202,2.208715327
,S38,184.8703453,520.1785636,4042.000181,-4726.452367,1928.514122,3719166.717,8768.452548,-0.521606061,2.465032222
,S39,4339.73837,4644.873909,13115.93656,-9058.531088,4888.76674,23900040.24,22174.46765,-0.187246941,2.770369251
,S40,-0.004904451,-0.007015535,0.005984298,-0.008015522,0.003986665,1.59E-05,0.013999821,1.588609111,3.262341515
Batch2,S1,-0.070822998,-0.2025536,13.97436907,-15.49097815,4.421078527,19.54593534,29.46534722,0.089388099,3.031194153
,S2,-0.021064633,-0.236658003,17.55845549,-13.73380432,4.932452325,24.32908594,31.29225981,0.131127494,3.126957795
,S3,-0.01158328,-0.202756065,17.06149184,-14.44323321,5.135940723,26.37788712,31.50472505,0.111667635,3.136813501
,S4,-0.102392869,-0.195729866,20.98233567,-20.69457595,5.459082752,29.80158449,41.67691163,0.051292681,3.473287304
,S5,-0.078748435,-0.182193428,12.58604813,-19.6616336,3.523710803,12.41653783,32.24768174,0.088070502,5.097615794
,S6,-0.02340762,-0.177632665,15.00330926,-20.63153744,3.773434228,14.23880587,35.6348467,0.122613807,5.294253935
,S7,-0.034061274,-0.047549503,14.12571877,-17.65849317,4.1344083,17.09333199,31.78421194,0.009787298,4.061229662
,S8,-0.042269629,0.057200654,28.21755772,-23.63238722,6.035414699,36.42623059,51.84994494,-0.049443305,5.176228459
,S9,-0.032469088,-0.119112685,10.55515155,-18.82916636,3.697466036,13.67125509,29.38431791,0.07029971,4.318547788
,S10,0.013057973,-0.006763028,8.624280756,-11.44704075,2.875462301,8.268283446,20.0713215,0.020679459,3.169225935
,S11,-0.01003003,0.004552636,22.93822787,-31.10465748,5.87571205,34.5239921,54.04288535,-0.007445565,5.774357161
,S12,0.005033317,-0.034456172,14.56147016,-15.58764715,4.542808047,20.63710495,30.14911731,0.026078246,3.353060194
,S13,0.105268339,0.145472413,15.83682708,-17.46039217,4.517636747,20.40904178,33.29721924,-0.026698079,3.234966908
,S14,0.135670213,0.09474757,12.74260577,-16.00182978,4.484665501,20.11222466,28.74443555,0.027375047,2.926749495
,S15,0.126960395,0.283903225,12.7385557,-15.19755558,4.432279712,19.64510344,27.93611128,-0.10622716,3.103548113
,S16,0.101182504,0.249619719,10.15501405,-9.521852333,3.208640247,10.29537223,19.67686638,-0.138785158,3.018475824
,S17,-0.076253486,-0.236098225,28.56697076,-23.82450184,5.540307796,30.69501048,52.3914726,0.086553714,5.539481471
,S18,-0.089711056,-0.111014096,15.31172545,-17.00601919,4.443127485,19.74138185,32.31774464,0.014383814,3.82053762
,S19,0.004852507,-0.113087306,14.64391648,-15.52218633,4.258228581,18.13251065,30.16610282,0.083090758,3.243334158
,S20,-0.043212495,-0.048104607,21.7351104,-20.19436789,5.485314546,30.08867567,41.92947829,0.002675569,3.958330036
,S21,-0.132223999,-0.141090687,17.16009436,-15.55577883,4.413211785,19.47643826,32.71587318,0.006027371,3.835942217
,S22,-0.0946346,-0.004265721,12.90636303,-14.51191376,3.515396439,12.35801212,27.41827679,-0.07711979,3.684470369
,S23,-0.012773521,-0.035507954,14.28849333,-14.95825874,4.304966116,18.53273326,29.24675207,0.015842935,3.327987173
,S24,0.004348109,-0.001486064,11.31757595,-10.0729135,2.937857469,8.631006508,21.39048945,0.005957579,3.32368716
,S25,-0.026508022,0.041771407,12.50201565,-15.26927882,3.601357154,12.96977335,27.77129446,-0.056878082,4.029870989
,S26,-0.076432045,-0.134250373,17.95731168,-24.13812495,4.879836795,23.81280714,42.09543663,0.035545243,4.379658419
,S27,0.017797785,0.012644156,12.52225253,-8.081470949,2.935508832,8.617212103,20.60372348,0.005266851,3.069440616
,S28,0.057332548,0.105899195,12.22421084,-8.304880068,2.789859131,7.783313969,20.52909091,-0.052224838,3.693882346
,S29,0.065807766,0.227833725,26.23169344,-32.67840995,6.384590367,40.76299415,58.9101034,-0.076132978,6.486420024
,S30,0.060504767,0.089750894,12.68305437,-10.7846961,3.608042375,13.01796978,23.46775046,-0.024317448,2.96038122
,S31,0.13460186,0.213522933,18.252521,-26.08120276,5.777497429,33.37947654,44.33372376,-0.040980237,3.972008388
,S32,0.146180997,0.100871375,14.612025,-16.47285483,4.981485386,24.81519665,31.08487983,0.027286814,3.196154125
,S33,13.19886884,21.72082575,89.8300749,-82.82585607,35.9380969,1291.546809,172.655931,-0.711386326,2.211800719
,S34,14.66748049,15.7597365,223.6343524,-39.99016048,26.94148322,725.8435178,263.6245129,-0.121625376,21.63135494
,S35,27.48334766,44.15006491,81.58749573,-80.47470482,42.47144232,1803.823413,162.0622005,-1.177265217,3.706879412
,S36,-140.829194,-144.395892,-29.48985436,-207.2395259,37.31682323,1392.545296,177.7496716,0.28673647,1.870169868
,S37,-7787.679505,-8705.125171,-724.4258699,-12291.55202,3471.550303,12051661.5,11567.12615,0.792826478,2.426578455
,S38,-605.8212547,-296.694927,3656.188394,-5829.731578,2135.322246,4559601.093,9485.919972,-0.434303996,2.283826712
,S39,3023.156734,3154.906322,9716.085893,-2631.382683,2919.09396,8521109.548,12347.46858,-0.135401179,2.101541341
,S40,-0.01402673,-0.015015433,-0.007015535,-0.020015368,0.004099919,1.68E-05,0.012999833,0.723455185,1.702845015
Batch3,S1,-0.094335089,0.040957069,15.7070899,-14.94463019,4.384058809,19.21997165,30.65172009,-0.092580071,3.724056128
,S2,-0.046829404,0.162525162,17.49509953,-17.48312599,4.636422737,21.4964158,34.97822551,-0.135462992,3.96069266
,S3,-0.038715779,0.159180789,16.06519033,-17.27683922,4.893556926,23.94689939,33.34202955,-0.12132069,3.666845093
,S4,-0.124388123,-0.002467102,20.52719327,-21.47546955,5.30613044,28.15502024,42.00266282,-0.068932166,3.687912636
,S5,-0.080789273,-0.107772564,12.28090502,-11.03207627,3.337571555,11.13938389,23.31298129,0.024254124,3.498242043
,S6,-0.023594008,-0.080346123,11.3888318,-12.3625576,3.494026482,12.20822106,23.7513894,0.048727835,3.441717511
,S7,-0.042536622,-0.079490369,12.64871685,-12.78932079,3.607881169,13.01680653,25.43803764,0.03072752,3.399971141
,S8,-0.06406704,0.040540338,18.91274912,-18.0916505,5.221799633,27.26719141,37.00439962,-0.060098463,3.519302331
,S9,-0.027574345,-0.057695457,13.12746995,-10.82670958,3.508169652,12.30725431,23.95417952,0.025757972,3.172862205
,S10,0.018679795,0.006849018,10.86270638,-9.966518238,3.018168644,9.109341963,20.82922462,0.011759559,3.409982509
,S11,0.024729078,-0.019902629,14.88787966,-20.35399509,4.808228906,23.11906522,35.24187475,0.027847077,3.347643509
,S12,0.0179275,-0.179147786,15.5775234,-15.19710778,4.643053762,21.55794824,30.77463118,0.127335561,3.191958321
,S13,0.129120439,0.232974499,15.71235302,-16.3445868,5.318750661,28.28910859,32.05693982,-0.058578076,3.176873349
,S14,0.140716642,0.137518047,17.02681406,-16.93385412,4.707805111,22.16342896,33.96066818,0.002038271,3.205905687
,S15,0.140982503,0.264729551,12.67262906,-15.19153671,4.651682739,21.63815231,27.86416577,-0.079807924,2.966081046
,S16,0.099363831,0.007415194,15.264468,-12.24185063,3.791650812,14.37661588,27.50631863,0.072750874,3.593101566
,S17,-0.086388833,0.050957564,15.91699223,-16.9145925,4.648632872,21.60978758,32.83158472,-0.088636638,3.446136962
,S18,-0.085566283,-0.064591751,15.88837119,-14.19919846,4.351453601,18.93514845,30.08756964,-0.014460363,3.246859006
,S19,-0.016024309,0.060696959,15.06448702,-17.09031322,4.535335475,20.56926787,32.15480024,-0.050749014,3.378269072
,S20,-0.064554232,0.049985704,13.67170777,-16.61776428,4.773715599,22.78836062,30.28947205,-0.071981625,3.024875284
,S21,-0.127591439,-0.102145431,13.29453849,-18.66418464,4.282226356,18.33746257,31.95872314,-0.017826714,3.353028207
,S22,-0.095766306,-0.244603411,13.8715111,-12.39874766,3.605049253,12.99638012,26.27025876,0.123857203,3.179212374
,S23,-0.028739896,0.02216852,16.28685042,-16.64638635,4.381880637,19.20087792,32.93323677,-0.034853813,3.605832072
,S24,-0.001324619,0.06688531,9.152411203,-13.23110599,3.106351313,9.649418479,22.38351719,-0.065874644,3.455428866
,S25,-0.032974675,-0.061291049,17.33344986,-17.83280275,3.936819204,15.49854544,35.16625261,0.021578111,4.158646023
,S26,-0.058538456,-0.081103841,17.20280442,-20.86579416,4.843614308,23.46059956,38.06859858,0.013976372,3.364866228
,S27,0.018200832,-0.083730791,11.63495947,-16.66915571,3.553842716,12.62979805,28.30411519,0.086046259,4.007404485
,S28,0.055663783,0.008053847,13.06938539,-11.95460379,3.231172404,10.4404751,25.02398918,0.04420371,4.384051562
,S29,0.094060652,0.079587209,19.52955565,-18.32081027,5.207887025,27.12208727,37.85036592,0.008337418,3.794272802
,S30,0.08305575,0.111809797,12.44643386,-21.10455967,4.18840178,17.54270947,33.55099352,-0.020595479,3.62901755
